event_unique_id,division,occurrencedate,reporteddate,premisetype,occurrencehour,mci_category,neighbourhood
GO-2022262124,D32,2022-02-09 5:00,2022-02-09 5:00,Commercial,11,Assault,Bathurst Manor
GO-2022262301,D33,2022-02-09 5:00,2022-02-09 5:00,Commercial,10,Assault,Hillcrest Village
GO-2022262317,D33,2022-02-09 5:00,2022-02-09 5:00,Other,11,Robbery,Henry Farm
GO-2022262348,D51,2022-02-09 5:00,2022-02-09 5:00,Outside,11,Assault,Moss Park
GO-2022262385,D23,2022-02-08 5:00,2022-02-09 5:00,House,19,Sexual Violation,Mount Olive-Silverstone-Jamestown
GO-2022262516,D32,2022-02-08 5:00,2022-02-09 5:00,Outside,18,Assault,Lawrence Park North
GO-2022262587,D31,2022-02-07 5:00,2022-02-09 5:00,Educational,0,Sexual Violation,Downsview-Roding-CFB
GO-2022262599,D14,2022-02-09 5:00,2022-02-09 5:00,Outside,12,Assault,Annex
GO-2022262653,D31,2022-02-08 5:00,2022-02-09 5:00,Other,0,Assault,Downsview-Roding-CFB
GO-2022262810,D33,2022-02-09 5:00,2022-02-09 5:00,House,11,Break and Enter,Banbury-Don Mills
GO-2022262953,D32,2022-02-09 5:00,2022-02-09 5:00,Commercial,3,Break and Enter,Willowdale East
GO-2022262981,D12,2022-02-03 5:00,2022-02-09 5:00,Apartment,16,Sexual Violation,Rockcliffe-Smythe
GO-2022262992,D53,2022-02-07 5:00,2022-02-09 5:00,Educational,21,Sexual Violation,Annex
GO-2022263048,D22,2022-02-06 5:00,2022-02-09 5:00,Commercial,7,Break and Enter,Alderwood
GO-2022263057,D14,2017-08-05 5:00,2022-02-09 5:00,Apartment,0,Sexual Violation,Niagara
GO-2022263099,D51,2022-02-09 5:00,2022-02-09 5:00,Apartment,13,Break and Enter,North St.James Town
GO-2022263352,D41,2022-02-09 5:00,2022-02-09 5:00,Outside,14,Assault,Wexford-Maryvale
GO-2022263370,D41,2022-02-07 5:00,2022-02-09 5:00,Outside,13,Assault,Ionview
GO-2022263370,D41,2022-02-07 5:00,2022-02-09 5:00,Outside,13,Robbery,Ionview
GO-2022263448,D23,2022-02-09 5:00,2022-02-09 5:00,Educational,17,Assault,West Humber-Clairville
GO-2022263481,D11,2022-02-09 5:00,2022-02-09 5:00,Apartment,14,Assault,Roncesvalles
GO-2022241871,D41,2022-02-06 5:00,2022-02-06 5:00,Apartment,3,Assault,Kennedy Park
GO-2022241879,D31,2022-02-06 5:00,2022-02-06 5:00,Outside,4,Assault,York University Heights
GO-2022242043,D51,2022-02-06 5:00,2022-02-06 5:00,Apartment,5,Assault,Church-Yonge Corridor
GO-2022242463,D55,2022-02-06 5:00,2022-02-06 5:00,Apartment,8,Assault,South Riverdale
GO-2022242602,D22,2022-02-06 5:00,2022-02-06 5:00,Apartment,8,Break and Enter,Long Branch
GO-2022242617,D43,2022-02-06 5:00,2022-02-06 5:00,House,8,Assault,Guildwood
GO-202224269,D32,2022-01-04 5:00,2022-01-04 5:00,House,22,Break and Enter,Willowdale East
GO-2022242831,D41,2022-02-06 5:00,2022-02-06 5:00,Commercial,11,Assault,Wexford-Maryvale
GO-2022242857,D52,2022-02-06 5:00,2022-02-06 5:00,Commercial,10,Break and Enter,Waterfront Communities-The Island
GO-2022242897,D54,2022-02-06 5:00,2022-02-06 5:00,Apartment,10,Assault,Taylor-Massey
GO-2022242935,D55,2022-02-06 5:00,2022-02-06 5:00,House,9,Break and Enter,South Riverdale
GO-2022242957,D11,2022-02-06 5:00,2022-02-06 5:00,Commercial,0,Break and Enter,Dovercourt-Wallace Emerson-Junction
GO-2022242987,D22,2022-02-05 5:00,2022-02-06 5:00,Other,18,Assault,Mimico includes Humber Bay Shores
GO-2022243020,D51,2022-02-06 5:00,2022-02-06 5:00,Outside,10,Robbery,North St.James Town
GO-2022243038,D13,2022-02-06 5:00,2022-02-06 5:00,House,10,Assault,Humewood-Cedarvale
GO-2022243075,D51,2022-02-06 5:00,2022-02-06 5:00,Apartment,11,Assault,Regent Park
GO-2022244413,D13,2022-02-06 5:00,2022-02-06 5:00,Outside,16,Assault,Wychwood
GO-2022244431,D42,2022-02-06 5:00,2022-02-06 5:00,Commercial,16,Robbery,Milliken
GO-2022244433,D43,2019-06-01 5:00,2022-02-06 5:00,Outside,16,Assault,West Hill
GO-2022244874,D14,2022-02-06 5:00,2022-02-06 5:00,Commercial,17,Assault,South Parkdale
GO-2022245075,D41,2022-02-06 5:00,2022-02-06 5:00,Other,18,Assault,Kennedy Park
GO-2022245161,D52,2022-01-29 5:00,2022-02-06 5:00,Apartment,6,Sexual Violation,Waterfront Communities-The Island
GO-2022245203,D22,2022-02-06 5:00,2022-02-06 5:00,Other,16,Assault,Mimico includes Humber Bay Shores
GO-2022245206,D53,2022-02-06 5:00,2022-02-06 5:00,Outside,19,Assault,Yonge-St.Clair
GO-2022245213,D11,2022-02-06 5:00,2022-02-06 5:00,Apartment,19,Assault,Weston-Pellam Park
GO-2022245243,D51,2022-02-06 5:00,2022-02-06 5:00,Apartment,5,Assault,Church-Yonge Corridor
GO-2022245356,D54,2022-02-04 5:00,2022-02-06 5:00,Apartment,15,Break and Enter,Flemingdon Park
GO-2022245460,D51,2022-02-06 5:00,2022-02-06 5:00,Other,19,Assault,Waterfront Communities-The Island
GO-2022245718,D52,2021-10-01 5:00,2022-02-06 5:00,Educational,17,Assault,University
GO-2022245718,D52,2021-10-01 5:00,2022-02-06 5:00,Educational,17,Sexual Violation,University
GO-2022245770,D32,2022-02-06 5:00,2022-02-06 5:00,Apartment,21,Assault,Newtonbrook West
GO-2022245806,D32,2022-02-06 5:00,2022-02-07 5:00,Outside,21,Robbery,Bedford Park-Nortown
GO-2022245852,D52,2022-02-06 5:00,2022-02-06 5:00,Other,21,Assault,Waterfront Communities-The Island
GO-2022245905,D55,2022-02-06 5:00,2022-02-06 5:00,Apartment,21,Assault,South Riverdale
GO-2022245920,D55,2022-02-07 5:00,2022-02-07 5:00,Apartment,2,Assault,Greenwood-Coxwell
GO-2022245968,D43,2022-02-06 5:00,2022-02-06 5:00,Transit,22,Robbery,Bendale
GO-20222459865,D14,2022-01-10 5:00,2022-01-10 5:00,Apartment,2,Assault,South Parkdale
GO-2022247605,D41,2020-08-01 5:00,2022-02-07 5:00,Commercial,9,Break and Enter,Dorset Park
GO-2022247645,D32,2022-02-07 5:00,2022-02-07 5:00,Outside,8,Assault,Downsview-Roding-CFB
GO-202224765,D14,2022-01-05 5:00,2022-01-05 5:00,Outside,1,Robbery,Kensington-Chinatown
GO-202224780,D22,2022-01-05 5:00,2022-01-05 5:00,Outside,1,Robbery,Stonegate-Queensway
GO-2022247807,D43,2022-02-07 5:00,2022-02-07 5:00,Outside,8,Assault,Bendale
GO-2022248124,D33,2022-01-20 5:00,2022-02-07 5:00,Apartment,0,Assault,Hillcrest Village
GO-2022248170,D55,2022-02-04 5:00,2022-02-07 5:00,Educational,12,Sexual Violation,The Beaches
GO-20222482,D14,2022-01-01 5:00,2022-01-01 5:00,Apartment,11,Break and Enter,Kensington-Chinatown
GO-2022248353,D23,2022-02-05 5:00,2022-02-07 5:00,Commercial,17,Break and Enter,Thistletown-Beaumond Heights
GO-202224848,D51,2022-01-04 5:00,2022-01-04 5:00,Commercial,17,Assault,Church-Yonge Corridor
GO-2022248662,D41,2022-02-07 5:00,2022-02-07 5:00,House,11,Assault,Wexford-Maryvale
GO-2022248678,D54,2022-02-07 5:00,2022-02-07 5:00,Apartment,11,Assault,OConnor-Parkview
GO-202224869,D52,2022-01-05 5:00,2022-01-05 5:00,Other,1,Assault,Bay Street Corridor
GO-2022248788,D22,2022-02-07 5:00,2022-02-07 5:00,Apartment,11,Break and Enter,Islington-City Centre West
GO-2022248792,D23,2022-02-05 5:00,2022-02-07 5:00,Apartment,20,Sexual Violation,Rexdale-Kipling
GO-2022248863,D51,2022-02-07 5:00,2022-02-07 5:00,Apartment,11,Assault,Church-Yonge Corridor
GO-2022249277,D23,2022-02-07 5:00,2022-02-07 5:00,House,12,Assault,Mount Olive-Silverstone-Jamestown
GO-2022249321,D54,2022-02-07 5:00,2022-02-07 5:00,Outside,12,Assault,OConnor-Parkview
GO-2022249347,D23,2022-02-06 5:00,2022-02-07 5:00,Commercial,22,Break and Enter,West Humber-Clairville
GO-2022249368,D32,2022-01-26 5:00,2022-02-07 5:00,Transit,20,Assault,Yorkdale-Glen Park
GO-2022251480,D22,2022-02-07 5:00,2022-02-07 5:00,Transit,18,Assault,Islington-City Centre West
GO-2022251628,D43,2022-02-07 5:00,2022-02-07 5:00,Outside,19,Assault,Woburn
GO-202225163,D54,2022-01-05 5:00,2022-01-05 5:00,Commercial,4,Break and Enter,Victoria Village
GO-20222517148,D53,2021-12-31 5:00,2022-01-01 5:00,Apartment,13,Assault,Yonge-St.Clair
GO-2022251723,D13,2022-02-07 5:00,2022-02-07 5:00,Outside,19,Robbery,Caledonia-Fairbank
GO-2022251817,D13,2022-02-07 5:00,2022-02-07 5:00,Outside,18,Robbery,Briar Hill-Belgravia
GO-2022251879,D14,2022-01-22 5:00,2022-02-07 5:00,Apartment,12,Break and Enter,Waterfront Communities-The Island
GO-2022252216,D51,2022-02-07 5:00,2022-02-07 5:00,Other,20,Assault,Moss Park
GO-2022252247,D52,2022-02-07 5:00,2022-02-07 5:00,Commercial,20,Robbery,Kensington-Chinatown
GO-2022252248,D32,2022-02-07 5:00,2022-02-07 5:00,Commercial,21,Break and Enter,York University Heights
GO-202225244,D22,2022-01-05 5:00,2022-01-05 5:00,Apartment,8,Sexual Violation,New Toronto
GO-2022252514,D33,2022-02-07 5:00,2022-02-07 5:00,House,22,Assault,Hillcrest Village
GO-2022252574,D55,2022-02-07 5:00,2022-02-08 5:00,Apartment,22,Assault,South Riverdale
GO-2022252602,D54,2022-02-07 5:00,2022-02-07 5:00,Apartment,22,Assault,Victoria Village
GO-2022252621,D14,2022-02-07 5:00,2022-02-07 5:00,Outside,22,Assault,Waterfront Communities-The Island
GO-2022252639,D53,2021-12-30 5:00,2022-02-07 5:00,Apartment,22,Assault,Annex
GO-2022252766,D11,2022-02-07 5:00,2022-02-07 5:00,Transit,23,Sexual Violation,High Park North
GO-2022252802,D22,2022-02-07 5:00,2022-02-08 5:00,Outside,10,Assault,Stonegate-Queensway
GO-2022252863,D32,2010-01-01 5:00,2022-02-08 5:00,House,0,Assault,Westminster-Branson
GO-20222529,D11,2022-01-01 5:00,2022-01-01 5:00,Other,7,Break and Enter,High Park North
GO-2022252915,D41,2022-02-07 5:00,2022-02-08 5:00,Apartment,23,Assault,Clairlea-Birchmount
GO-2022253058,D41,2020-11-05 5:00,2022-02-08 5:00,Apartment,16,Assault,Clairlea-Birchmount
GO-2022253146,D32,2022-02-08 5:00,2022-02-08 5:00,House,1,Break and Enter,Willowdale East
GO-2022254692,D53,2021-05-01 5:00,2022-02-08 5:00,Apartment,10,Sexual Violation,Forest Hill South
GO-2022254773,D32,2022-01-24 5:00,2022-02-08 5:00,Apartment,0,Assault,Willowdale West
GO-2022254792,D23,2022-02-07 5:00,2022-02-08 5:00,Other,20,Break and Enter,West Humber-Clairville
GO-2022254852,D55,2022-02-07 5:00,2022-02-08 5:00,House,10,Break and Enter,Blake-Jones
GO-2022254991,D11,2022-02-08 5:00,2022-02-08 5:00,Transit,8,Sexual Violation,High Park North
GO-2022255026,D42,2022-02-08 5:00,2022-02-08 5:00,Outside,10,Robbery,Milliken
GO-2022255071,D13,2022-02-08 5:00,2022-02-08 5:00,House,10,Assault,Oakwood Village
GO-2022255123,D14,2021-09-08 5:00,2022-02-08 5:00,Apartment,10,Assault,South Parkdale
GO-2022255181,D52,2022-02-01 5:00,2022-02-08 5:00,Outside,21,Sexual Violation,Annex
GO-2022255349,D22,2022-02-07 5:00,2022-02-08 5:00,Apartment,20,Assault,Long Branch
GO-2022255354,D33,2022-02-08 5:00,2022-02-08 5:00,Apartment,12,Assault,Victoria Village
GO-2022255354,D33,2022-02-08 5:00,2022-02-08 5:00,Apartment,12,Sexual Violation,Victoria Village
GO-2022255378,D52,2022-02-03 5:00,2022-02-08 5:00,Educational,15,Break and Enter,University
GO-202225539,D22,2022-01-04 5:00,2022-01-05 5:00,Apartment,22,Assault,Mimico includes Humber Bay Shores
GO-2022255503,D32,2022-02-08 5:00,2022-02-08 5:00,Commercial,11,Assault,York University Heights
GO-2022255525,D33,2022-01-21 5:00,2022-02-08 5:00,House,8,Break and Enter,Bayview Village
GO-202225556,D12,2022-01-05 5:00,2022-01-05 5:00,Apartment,6,Assault,Beechborough-Greenbrook
GO-2022255703,D14,2022-02-08 5:00,2022-02-08 5:00,Commercial,8,Break and Enter,Waterfront Communities-The Island
GO-2022255729,D22,2022-02-08 5:00,2022-02-08 5:00,Educational,16,Sexual Violation,Markland Wood
GO-2022257490,D53,2022-02-08 5:00,2022-02-08 5:00,Commercial,18,Robbery,Mount Pleasant West
GO-2022257493,D22,2021-11-01 5:00,2022-02-08 5:00,Educational,0,Sexual Violation,Stonegate-Queensway
GO-2022257531,D51,2022-01-30 5:00,2022-02-08 5:00,Apartment,3,Assault,Church-Yonge Corridor
GO-2022257585,D53,2022-02-08 5:00,2022-02-08 5:00,Outside,17,Assault,Yonge-Eglinton
GO-2022257585,D53,2022-02-08 5:00,2022-02-08 5:00,Outside,17,Sexual Violation,Yonge-Eglinton
GO-2022257618,D31,2022-02-08 5:00,2022-02-08 5:00,Outside,15,Robbery,Humbermede
GO-2022257884,D14,2022-02-07 5:00,2022-02-08 5:00,Other,17,Assault,Niagara
GO-2022258178,D22,2022-02-08 5:00,2022-02-09 5:00,Commercial,18,Assault,Islington-City Centre West
GO-2022258329,D42,2022-02-08 5:00,2022-02-08 5:00,House,19,Assault,LAmoreaux
GO-2022258455,D51,2022-02-08 5:00,2022-02-08 5:00,Apartment,19,Assault,North St.James Town
GO-2022258596,D51,2022-02-08 5:00,2022-02-08 5:00,Apartment,20,Assault,Moss Park
GO-2022258607,D41,2022-02-08 5:00,2022-02-08 5:00,Commercial,20,Assault,Clairlea-Birchmount
GO-2022258619,D22,2022-02-07 5:00,2022-02-08 5:00,House,20,Assault,New Toronto
GO-2022258696,D53,2022-02-08 5:00,2022-02-08 5:00,House,18,Break and Enter,Lawrence Park South
GO-2022258726,D22,2022-02-08 5:00,2022-02-08 5:00,Other,17,Assault,Mimico includes Humber Bay Shores
GO-2022258727,D11,2022-02-08 5:00,2022-02-08 5:00,Transit,20,Assault,Dovercourt-Wallace Emerson-Junction
GO-2022258732,D41,2022-02-08 5:00,2022-02-08 5:00,Outside,20,Assault,Clairlea-Birchmount
GO-2022258778,D51,2022-02-08 5:00,2022-02-08 5:00,Apartment,20,Assault,Moss Park
GO-2022258843,D22,2022-02-08 5:00,2022-02-08 5:00,Commercial,20,Assault,Islington-City Centre West
GO-202225893,D11,2022-01-05 5:00,2022-01-05 5:00,Commercial,2,Break and Enter,High Park-Swansea
GO-2022260361,D41,2022-02-09 5:00,2022-02-09 5:00,Apartment,3,Break and Enter,Kennedy Park
GO-2022260416,D14,2022-02-09 5:00,2022-02-09 5:00,Transit,6,Assault,Annex
GO-2022260469,D32,2022-02-09 5:00,2022-02-09 5:00,House,6,Assault,Newtonbrook West
GO-2022260529,D42,2022-02-09 5:00,2022-02-09 5:00,Apartment,6,Assault,Agincourt South-Malvern West
GO-2022260531,D12,2022-02-09 5:00,2022-02-09 5:00,Apartment,6,Assault,Weston
GO-202226081,D31,2022-01-05 5:00,2022-01-05 5:00,Outside,8,Assault,Humber Summit
GO-2022260856,D41,2022-02-09 5:00,2022-02-09 5:00,Commercial,7,Robbery,Wexford-Maryvale
GO-2022260970,D12,2021-12-01 5:00,2022-02-09 5:00,House,0,Sexual Violation,Pelmo Park-Humberlea
GO-2022261024,D31,2022-02-09 5:00,2022-02-09 5:00,Transit,7,Assault,York University Heights
GO-2022261142,D41,2022-02-09 5:00,2022-02-09 5:00,Apartment,3,Break and Enter,Kennedy Park
GO-2022261334,D52,2022-02-09 5:00,2022-02-09 5:00,Commercial,2,Break and Enter,Bay Street Corridor
GO-2022261504,D14,2022-01-20 5:00,2022-02-09 5:00,Apartment,4,Break and Enter,Niagara
GO-2022261509,D14,2022-02-09 5:00,2022-02-09 5:00,Apartment,4,Break and Enter,South Parkdale
GO-2022261568,D52,2022-01-25 5:00,2022-02-09 5:00,Other,23,Break and Enter,Bay Street Corridor
GO-2022261656,D52,2022-02-06 5:00,2022-02-09 5:00,Commercial,13,Break and Enter,Bay Street Corridor
GO-2022261664,D55,2022-02-08 5:00,2022-02-09 5:00,Commercial,15,Break and Enter,South Riverdale
GO-2022261764,D43,2022-02-09 5:00,2022-02-09 5:00,Commercial,3,Break and Enter,West Hill
GO-2022261804,D53,2022-02-07 5:00,2022-02-09 5:00,Outside,21,Sexual Violation,Annex
GO-202226366,D54,2022-01-05 5:00,2022-01-05 5:00,Apartment,9,Break and Enter,OConnor-Parkview
GO-2022263678,D53,2021-09-01 5:00,2022-02-09 5:00,Educational,0,Assault,Mount Pleasant East
GO-2022263678,D53,2021-09-01 5:00,2022-02-09 5:00,Educational,0,Sexual Violation,Mount Pleasant East
GO-2022263695,D11,2022-02-09 5:00,2022-02-09 5:00,Apartment,16,Assault,Junction Area
GO-2022263723,D42,2022-02-09 5:00,2022-02-09 5:00,Outside,15,Assault,Malvern
GO-2022263782,D31,2022-02-09 5:00,2022-02-09 5:00,Commercial,15,Assault,York University Heights
GO-2022263822,D42,2022-02-09 5:00,2022-02-09 5:00,Other,15,Assault,Agincourt South-Malvern West
GO-2022263863,D31,2022-02-09 5:00,2022-02-09 5:00,Educational,15,Assault,Glenfield-Jane Heights
GO-2022263868,D32,2021-11-13 5:00,2022-02-09 5:00,Apartment,0,Sexual Violation,Newtonbrook West
GO-2022263926,D32,2022-02-09 5:00,2022-02-09 5:00,Apartment,15,Assault,Willowdale East
GO-2022263934,D33,2022-02-09 5:00,2022-02-09 5:00,Commercial,15,Assault,Parkwoods-Donalda
GO-2022263949,D43,2021-12-01 5:00,2022-02-09 5:00,Apartment,17,Assault,West Hill
GO-2022263949,D43,2021-12-01 5:00,2022-02-09 5:00,Apartment,17,Sexual Violation,West Hill
GO-2022263963,D52,2022-02-09 5:00,2022-02-09 5:00,Outside,16,Assault,Bay Street Corridor
GO-2022263979,D11,2022-02-09 5:00,2022-02-09 5:00,Apartment,14,Assault,Roncesvalles
GO-20222640,D23,2022-01-01 5:00,2022-01-01 5:00,Commercial,11,Break and Enter,West Humber-Clairville
GO-2022264110,D23,2022-02-09 5:00,2022-02-09 5:00,Commercial,16,Assault,West Humber-Clairville
GO-2022264143,D42,2022-02-09 5:00,2022-02-10 5:00,Educational,15,Sexual Violation,Tam OShanter-Sullivan
GO-2022264316,D53,2022-02-09 5:00,2022-02-09 5:00,House,17,Break and Enter,Mount Pleasant East
GO-2022264405,D23,2022-02-09 5:00,2022-02-09 5:00,Apartment,17,Assault,Mount Olive-Silverstone-Jamestown
GO-2022264476,D14,2022-02-06 5:00,2022-02-09 5:00,Apartment,21,Break and Enter,Annex
GO-2022264679,D41,2022-02-08 5:00,2022-02-09 5:00,House,16,Assault,Clairlea-Birchmount
GO-2022264797,D33,2022-02-09 5:00,2022-02-09 5:00,Outside,18,Robbery,Parkwoods-Donalda
GO-202226495,D23,2019-07-01 5:00,2022-01-05 5:00,Apartment,0,Assault,Mount Olive-Silverstone-Jamestown
GO-2022265071,D12,2022-01-31 5:00,2022-02-09 5:00,Apartment,0,Sexual Violation,Weston
GO-2022265085,D14,2021-10-19 5:00,2022-02-09 5:00,Apartment,12,Assault,Dovercourt-Wallace Emerson-Junction
GO-2022265136,D41,2022-02-09 5:00,2022-02-10 5:00,House,22,Sexual Violation,Bendale
GO-202226528,D51,2022-01-02 5:00,2022-01-05 5:00,Apartment,0,Break and Enter,Waterfront Communities-The Island
GO-2022265387,D43,2021-12-08 5:00,2022-02-09 5:00,House,16,Sexual Violation,West Hill
GO-202226545,D22,2022-01-05 5:00,2022-01-05 5:00,Apartment,10,Assault,New Toronto
GO-2022265605,D51,2022-02-09 5:00,2022-02-09 5:00,Apartment,20,Assault,Church-Yonge Corridor
GO-2022265633,D51,2022-02-09 5:00,2022-02-09 5:00,Outside,20,Robbery,North St.James Town
GO-2022265704,D13,2021-12-06 5:00,2022-02-09 5:00,Apartment,10,Assault,Englemount-Lawrence
GO-2022265832,D42,2022-02-09 5:00,2022-02-09 5:00,Other,15,Assault,Agincourt South-Malvern West
GO-2022265984,D42,2021-02-01 5:00,2022-02-09 5:00,Apartment,0,Assault,Tam OShanter-Sullivan
GO-2022266061,D42,2022-02-09 5:00,2022-02-09 5:00,Apartment,22,Assault,Malvern
GO-2022266122,D31,2022-02-09 5:00,2022-02-09 5:00,House,22,Break and Enter,York University Heights
GO-2022266136,D53,2022-02-09 5:00,2022-02-09 5:00,Other,22,Sexual Violation,Mount Pleasant West
GO-2022266207,D51,2022-02-09 5:00,2022-02-09 5:00,Apartment,22,Break and Enter,Waterfront Communities-The Island
GO-2022266214,D42,2022-02-09 5:00,2022-02-09 5:00,Outside,23,Assault,Agincourt North
GO-2022267369,D52,2022-02-07 5:00,2022-02-10 5:00,Transit,11,Assault,Bay Street Corridor
GO-2022267789,D31,2022-02-09 5:00,2022-02-10 5:00,Apartment,23,Assault,Glenfield-Jane Heights
GO-2022267812,D13,2022-02-10 5:00,2022-02-10 5:00,Apartment,8,Assault,Corso Italia-Davenport
GO-2022267814,D32,2022-02-10 5:00,2022-02-10 5:00,Outside,8,Assault,Willowdale East
GO-2022267898,NSA,2022-02-09 5:00,2022-02-10 5:00,Commercial,6,Assault,Unknown
GO-2022268029,D54,2022-02-10 5:00,2022-02-10 5:00,Outside,9,Sexual Violation,Taylor-Massey
GO-202226825,D11,2022-01-05 5:00,2022-01-05 5:00,Commercial,10,Robbery,Junction Area
GO-202226831,D32,2022-01-05 5:00,2022-01-05 5:00,Commercial,10,Robbery,Yorkdale-Glen Park
GO-2022268409,D55,2022-02-10 5:00,2022-02-10 5:00,Commercial,10,Robbery,North Riverdale
GO-2022268509,D52,2022-02-06 5:00,2022-02-10 5:00,Commercial,12,Break and Enter,Bay Street Corridor
GO-202226858,D32,2022-01-04 5:00,2022-01-05 5:00,Apartment,10,Break and Enter,Bedford Park-Nortown
GO-2022268671,D14,2022-02-07 5:00,2022-02-10 5:00,Transit,17,Assault,Annex
GO-2022268692,D33,2022-02-10 5:00,2022-02-10 5:00,House,11,Assault,Bayview Village
GO-2022268714,D52,2022-02-09 5:00,2022-02-10 5:00,Apartment,19,Assault,Bay Street Corridor
GO-202226885,D14,2022-01-05 5:00,2022-01-05 5:00,Commercial,1,Break and Enter,Trinity-Bellwoods
GO-2022268960,D11,2022-02-10 5:00,2022-02-10 5:00,Transit,15,Sexual Violation,High Park North
GO-2022270609,D43,2022-02-10 5:00,2022-02-10 5:00,Transit,16,Assault,Bendale
GO-2022270632,D33,2022-02-10 5:00,2022-02-10 5:00,Outside,15,Assault,Banbury-Don Mills
GO-202227093,D12,2022-01-05 5:00,2022-01-05 5:00,Commercial,11,Robbery,Maple Leaf
GO-2022270972,D52,2022-02-10 5:00,2022-02-10 5:00,Outside,12,Assault,Kensington-Chinatown
GO-2022270975,D14,2022-02-10 5:00,2022-02-10 5:00,Other,13,Assault,Niagara
GO-2022271034,D12,2022-02-10 5:00,2022-02-10 5:00,Commercial,21,Break and Enter,Pelmo Park-Humberlea
GO-2022271225,D12,2022-02-10 5:00,2022-02-10 5:00,Apartment,18,Assault,Weston
GO-2022271231,D33,2022-02-10 5:00,2022-02-10 5:00,House,1,Assault,St.Andrew-Windfields
GO-2022271448,D51,2022-02-10 5:00,2022-02-10 5:00,Apartment,18,Robbery,North St.James Town
GO-2022271582,D42,2022-02-10 5:00,2022-02-10 5:00,Educational,19,Sexual Violation,Tam OShanter-Sullivan
GO-2022271588,D42,2022-02-10 5:00,2022-02-10 5:00,Educational,19,Sexual Violation,Tam OShanter-Sullivan
GO-2022271605,D42,2022-02-10 5:00,2022-02-10 5:00,Educational,19,Sexual Violation,Tam OShanter-Sullivan
GO-2022271649,D52,2022-02-10 5:00,2022-02-10 5:00,Transit,17,Assault,Waterfront Communities-The Island
GO-2022271663,D14,2022-02-10 5:00,2022-02-10 5:00,Apartment,19,Assault,South Parkdale
GO-2022271700,D33,2022-02-10 5:00,2022-02-10 5:00,Transit,19,Assault,Don Valley Village
GO-2022271718,D43,2022-01-28 5:00,2022-02-10 5:00,Apartment,17,Break and Enter,Scarborough Village
GO-2022271830,D11,2022-02-10 5:00,2022-02-10 5:00,Commercial,17,Sexual Violation,Dovercourt-Wallace Emerson-Junction
GO-2022271839,D22,2022-02-10 5:00,2022-02-10 5:00,House,12,Break and Enter,Princess-Rosethorn
GO-2022272053,D43,2021-11-01 5:00,2022-02-10 5:00,House,20,Assault,Woburn
GO-2022272067,D13,2022-02-10 5:00,2022-02-10 5:00,Transit,3,Assault,Forest Hill North
GO-2022272067,D13,2022-02-10 5:00,2022-02-10 5:00,Transit,3,Robbery,Forest Hill North
GO-2022272088,D14,2022-02-10 5:00,2022-02-10 5:00,Commercial,15,Assault,South Parkdale
GO-2022272090,D52,2022-02-10 5:00,2022-02-10 5:00,Outside,20,Assault,Bay Street Corridor
GO-2022273764,D32,2022-02-11 5:00,2022-02-11 5:00,Outside,6,Assault,Lansing-Westgate
